conversation_id,brand,customer_message,agent_response,full_context,timestamp
Tesco_32467,Tesco,"Hi There, still experiencing this issue - it’s been over a week now, and is stopping me from shopping. When will it be fixed??",Could I just ask whether you have tried logging in via a private browsing window? Kindest regards- Hannah. 2/2,"Hi there, I'm afraid we will be unable to notify you to when the fixes have been implemented. - Danny
Ok, if I ask now can you let me know if it has been fixed?
Hi, I'm afraid we are still experiencing some issues. Ty Andrew
Hi There, still experiencing this issue - it’s been over a week now, and is stopping me from shopping. When will it be fixed??",Mon Nov 06 20:37:03 +0000 2017
Tesco_1034359,Tesco,hello Rhys....send me your details and we can communicate.,"Hi Sarah, I have recorded your feedback with reference 2312723 for further review. TY - Joanne","Hi Sarah, you'll be able to see all of our recycling initiatives here; TY - George
yes TY George got that yesterday from Danny..still doesn't answer the question!
Hi Sarah, I'd like to make a log of your concerns for future review. Can you DM us your full name and address so I cna do so? Regards - Rhys
hello Rhys....send me your details and we can communicate.",Mon Oct 23 06:15:47 +0000 2017
Tesco_2729476,Tesco,"just found various bits of fluff in my meal deal salad. Put one in the bin thinking it’s flown in the air, but just found this inside a pasta tube ☹️ #LunchRuined","Hi Rebecca, I'm so sorry that you've found this in your pasta & I can certainly appreciate your concerns. 1/4","just found various bits of fluff in my meal deal salad. Put one in the bin thinking it’s flown in the air, but just found this inside a pasta tube ☹️ #LunchRuined",Mon Nov 20 14:46:15 +0000 2017
Tesco_2643581,Tesco,hi I have just bought chocolate puddings in your penarth store and opened them and they have a thick layer of white crust all over the packaging and the pudding,"Hi Mary-Kate, I'm really sorry to hear this, I understand how off-putting this must be. I'd like to log this feedback internally and issue you with a refund via Moneycard (either by post or email, your choice) 1/3",hi I have just bought chocolate puddings in your penarth store and opened them and they have a thick layer of white crust all over the packaging and the pudding,Fri Nov 17 22:12:28 +0000 2017
Tesco_938354,Tesco,disgusted to see an employee handle raw chicken w/ bare hands then carry on working in your Weybridge Xtra store this PM!,"Hi Lee, would you please be able to DM me a description of this employee and I will look into this. Thanks Megan",disgusted to see an employee handle raw chicken w/ bare hands then carry on working in your Weybridge Xtra store this PM!,Sat Oct 21 17:18:20 +0000 2017
Tesco_2031183,Tesco,Bought these blueberries over the weekend from Tescos! I was very disappointed as they were soft to touch never mind eat! #FinestFail,Lastly are you ok for us to pass your details to our supplier and would you like refund by post or email? Many thanks – Amanda 3/3,Bought these blueberries over the weekend from Tescos! I was very disappointed as they were soft to touch never mind eat! #FinestFail,Tue Nov 07 12:17:14 +0000 2017
Tesco_1170351,Tesco,this whole pack of free range chicken has gone off! What's the deal? Smells awful.,We'll then be able to record this data to ensure that our suppliers are aware. We can also offer you a Tesco Moneycard. 3/4,this whole pack of free range chicken has gone off! What's the deal? Smells awful.,Tue Oct 24 19:18:45 +0000 2017
Tesco_1510020,Tesco,Done 👍,We'll then be able to record this data to ensure that our suppliers are aware. We can also offer you a Tesco Moneycard. 3/4,"I've got 2 boxes of your pouch drinks that have no hole to insert straw into 😂
Can you follow us so I can send you a DM? Thanks - Mark 2/2
Done 👍",Tue Nov 07 21:29:46 +0000 2017
Tesco_131859,Tesco,Oh . I guess I'm just not going to get to try your vegan Christmas sandwich. Nowhere near me stocks it. Guess Gloucester just isn't #vegan enough. 3 stores tried. Very disappointing.,"Hi Miranda, please speak to the customer service desk at Gloucester superstore and provide this code TPN083810009. They can put in a request to bring it into the store, however we cannot promise anything - Allyn",Oh . I guess I'm just not going to get to try your vegan Christmas sandwich. Nowhere near me stocks it. Guess Gloucester just isn't #vegan enough. 3 stores tried. Very disappointing.,Fri Nov 24 08:00:12 +0000 2017
Tesco_1913694,Tesco,Think your groceries site is down - halfway through the shop and can't access anything. Pray to God it's saved everything!,"Hi there, thank you for getting in touch, sorry for the delay in my response we have been a bit busier than usual. 1/2",Think your groceries site is down - halfway through the shop and can't access anything. Pray to God it's saved everything!,Sun Oct 29 01:38:13 +0000 2017
Tesco_1326330,Tesco,are you going ahead with deliveries in Northern Ireland today or will they be cancelled? Thanks,"Hi there, we've not cancelled all orders but there have been cancellations across Northern Ireland 1/3",are you going ahead with deliveries in Northern Ireland today or will they be cancelled? Thanks,Mon Oct 16 12:28:55 +0000 2017
Tesco_2943805,Tesco,Whilst eating I’ve just found a stone inside my falafel and ‘smooth’ houmous Dip 😷,"Hi Cindy, I'm very sorry to see this and I totally appreciate your concerns! Please could you return to the store with the packaging, stone and receipt? As this will need to be fully investigated. You'll also be refunded too. Thanks, Calum",Whilst eating I’ve just found a stone inside my falafel and ‘smooth’ houmous Dip 😷,Wed Nov 29 14:52:21 +0000 2017
Tesco_2875328,Tesco,me and the family agree that this doesn’t taste as nice as it used to & then I noticed it says “new recipe” not for us I’m afraid.,I'm sorry to hear you are not a fan of our new recipe ice cream Glenn. I would like to register your comments for you. Can you DM your full name and address? Also what it is you don't like? TY - Jayne,me and the family agree that this doesn’t taste as nice as it used to & then I noticed it says “new recipe” not for us I’m afraid.,Tue Nov 28 05:05:32 +0000 2017
Tesco_1843471,Tesco,"not what I was expecting with my dinner last night? Stored and cooked correctly, not edible, not impressed!","Hi there, I'm so sorry for the poor quality, especially if you followed the instructions. Can you DM me please so I can sort this out? 1/3","not what I was expecting with my dinner last night? Stored and cooked correctly, not edible, not impressed!",Wed Oct 18 09:59:32 +0000 2017
Tesco_1255757,Tesco,Thank you,"Hi Emily. I have just tried contacting the store again, but sadly their phones are still not working at all. :( 1/2","I can try calling the store again later today or if you live close by might be best to pop into the store. Thanks, Jessica 2/2
I know this is my problem I can't call them either and I have previously said I cannot get to the store to check myself.
Hi Emily, the store are still not answering but I will keep trying to call them today:) Thanks Calum
Thank you",Sat Oct 28 07:30:12 +0000 2017
Tesco_156947,Tesco,"3for2 on Xmas paper and decos, turns out not the same deal even though right next to each other and signage the same design. Resulting in me being over charged for 'my mistake'. Got a refund when customer service said that they would warrant the deal.","Hi there, apologies for my confusion but did you get the items in the 3for2 or were you refunded the difference? Could you DM and elaborate on exactly what happened, the store it was and the name/description of my colleague? TY - Martin","Every Little Helps ??? I will crack the jokes worst cust service ever experienced all for £1.50
Hi there, Sorry to learn you've had bad customer service from us. Can you please elaborate further on what has happened and I will try to help you the best I can. Thanks - Lee
3for2 on Xmas paper and decos, turns out not the same deal even though right next to each other and signage the same design. Resulting in me being over charged for 'my mistake'. Got a refund when customer service said that they would warrant the deal.",Fri Nov 24 21:24:13 +0000 2017
Tesco_2564529,Tesco,melted gummy bears and a cup that broke as soon as I put it on my kitchen counter?,"Your full name, address, email address, barcode, price paid, date code and clear copy of your receipt? Also the supplier code(SC), would it be ok to pass your details to our supplier? Would you prefer your refund via the post or email? 2/2",melted gummy bears and a cup that broke as soon as I put it on my kitchen counter?,Thu Nov 16 18:16:23 +0000 2017
Tesco_1979555,Tesco,Only to turn up 20 mins later as whoever packed it packed it in the wrong part of the van! 😡😡 so much hassle & inconvenience,"Can you please DM your full name, address and email? I can address this for you. TY - Chris 2/2","Shocking delivery tonight! Poor driver embarrassed as NONE of our fridge order was sent on the delivery! Sick hubby now gone to Asda!
Only to turn up 20 mins later as whoever packed it packed it in the wrong part of the van! 😡😡 so much hassle & inconvenience",Tue Oct 31 20:30:23 +0000 2017
Tesco_1166277,Tesco,"Terrible new packaging .All icing left in the packaging,this was the best one in the shelf! Price not reduced to reflect bad change!","The info I would need to do this is, full name, full address, email, bar code, SC code and expiry & receipt. 4/5","Terrible new packaging .All icing left in the packaging,this was the best one in the shelf! Price not reduced to reflect bad change!",Sun Oct 15 12:46:56 +0000 2017
Tesco_1810158,Tesco,"young delivery driver stopped to assist collapsed lady at roadside, refused to leave until ambulance arrived #compassionate #cares","Hi Jodie, it's great to hear my colleague was able to help. Were you able to capture any details? I'd like to pass this on to store. - Mike","young delivery driver stopped to assist collapsed lady at roadside, refused to leave until ambulance arrived #compassionate #cares",Sat Oct 14 19:48:44 +0000 2017
Tesco_1172305,Tesco,"great fish pie for our dinner tonight. Just one suggestion , just some fish in it would have made all the difference","Lastly, are you happy for me to pass these details to our supplier? Ty - Darren 4/4","great fish pie for our dinner tonight. Just one suggestion , just some fish in it would have made all the difference",Tue Oct 24 19:49:17 +0000 2017
Tesco_2483170,Tesco,Don’t know what going on with your Website but driving me mad this morning. Keeps crashing,Sorry Ed! Our Technicians are working on this to get it back up to speed. Were you able to make an order afterwards? - Danny,Don’t know what going on with your Website but driving me mad this morning. Keeps crashing,Sun Oct 29 23:52:50 +0000 2017
Tesco_2694250,Tesco,have you stopped doing your own brand cup a soup????? #noalternative #upset,i'm sorry you are not able to buy our own brand cup a soups Victoria. I can understand your concerns. Please can you elaborate further on which flavour you are looking for? TY - Jayne,have you stopped doing your own brand cup a soup????? #noalternative #upset,Sun Nov 19 17:31:32 +0000 2017
Tesco_2166878,Tesco,"hi, I have s question about my club card, are you able to assist on here? Thanks","Hi Abby, yes we are. If you can DM us your name, address, Clubcard number and also your query, we can help. Thanks - Gemma :)","hi, I have s question about my club card, are you able to assist on here? Thanks",Thu Nov 09 09:36:15 +0000 2017
Tesco_1125556,Tesco,"Got my exchange yday for my Harry pop (damaged box), box 👌🖒🖒 but now no snitch 😫🙁 maybe get this right eventually 🙄😂",I can then look into this further for you. Kind regards - Andy 2/2,"Got my exchange yday for my Harry pop (damaged box), box 👌🖒🖒 but now no snitch 😫🙁 maybe get this right eventually 🙄😂",Sat Oct 14 14:34:43 +0000 2017
Tesco_2714301,Tesco,"Great! That’s a good start, now what about those plants?","Hi Matt, thanks for getting in touch. If you would like me to log this complaint as feedback please DM me with your full name, address and email address. Many Thanks - Mark","Hey did you watch #BluePlanet2 ? Let’s see some improvement on plastics - start by taking this #plastic off your plants! What’s stopping you? (And all those pastries behind...)
We have reduced packaging by nearly 28% across all our packaged products in recent years, which is an important environmental step. TY - Jayne 2/2
Great! That’s a good start, now what about those plants?",Mon Nov 20 10:57:46 +0000 2017
Tesco_536191,Tesco,Just tried to use Amex Apple Pay for diesel and told can’t do >£30. Why don’t you support limitless Apple Pay?,"Hi Martin, thanks for taking the time to contact us. Contactless payments in Tesco stores are currently limited to the standard contactless limit, which is £30. 1/2",Just tried to use Amex Apple Pay for diesel and told can’t do >£30. Why don’t you support limitless Apple Pay?,Sat Dec 02 13:17:44 +0000 2017
Tesco_1385317,Tesco,"why is you diesel more expensive in Stoke than Shrewsbury, Portsmouth Southampton? Why the difference",Thank you for contacting us about our fuel prices. I understand that you are concerned about fuel prices. 1/4,"why is you diesel more expensive in Stoke than Shrewsbury, Portsmouth Southampton? Why the difference",Sat Oct 28 09:15:04 +0000 2017
Tesco_1284692,Tesco,Mega out of order have put the price up for plastic bags by 5p 😡,"Hi Taylor, following a successful trial we decided to remove all single-use bags, and offer our customers a Bag for Life @ 10p. 1/3",Mega out of order have put the price up for plastic bags by 5p 😡,Thu Oct 26 18:16:01 +0000 2017
Tesco_2679434,Tesco,"shoutout to your smoked salmon and cream cheese bagel being in the meal deal, that's quality customer service right there","Hi Katie, I hope you enjoy the bagel! Thanks - ian","shoutout to your smoked salmon and cream cheese bagel being in the meal deal, that's quality customer service right there",Tue Oct 31 14:59:46 +0000 2017
Tesco_1364900,Tesco,I mean I admit I look young and accept being ID'd for alcohol still but a scratch card is a joke!! 😂🙈 #embaressment,Unfortunately we have a think 25 policy where anyone who looks under gets ID'd - Nick 2/2,"Still shocked that a employee has just I'D me for a scratch card and when I questioned if I really look 15 he said ""yes""! Im 22!! 😡😡😡
I mean I admit I look young and accept being ID'd for alcohol still but a scratch card is a joke!! 😂🙈 #embaressment",Fri Oct 27 21:26:00 +0000 2017
Tesco_501020,Tesco,2 bottles of Tesco bubble solution. Not a single bubble. #sadface,"I'll also need to know which store you bought the bottles from and how much you paid for them, along with a picture of the barcode. I look forward to your reply. Thanks - Dafydd 2/2",2 bottles of Tesco bubble solution. Not a single bubble. #sadface,Fri Dec 01 19:57:16 +0000 2017
Tesco_1474325,Tesco,"your 10 hour candles after an hour, one already given up, remaining 3 not looking good! Maybe could make them for you!",Can you also send us a picture of the full receipt and confirm if you're happy for us to pass these details to our suppliers? - Luciano 3/3,"your 10 hour candles after an hour, one already given up, remaining 3 not looking good! Maybe could make them for you!",Mon Oct 16 20:49:24 +0000 2017
Tesco_2120303,Tesco,"...and today’s award for the most selfish and rubbish parking (Chorley West branch) goes to this proud BMW owner, Congratulations Sir/Madam!",The Duty Manager has taken the registration and will take a look to see if the car is still there :) Thanks - Beth 2/2,"...and today’s award for the most selfish and rubbish parking (Chorley West branch) goes to this proud BMW owner, Congratulations Sir/Madam!",Wed Nov 08 15:02:47 +0000 2017
Tesco_924681,Tesco,"And here is why the environment-killing plastic wasters docit - MONEY. You disgust me,",A small proportion of the money raised is used to run and administer the scheme in partnership with the charity Groundwork. 2/3,"And here is why the environment-killing plastic wasters docit - MONEY. You disgust me,",Sat Oct 21 13:49:57 +0000 2017
Tesco_2687216,Tesco,Done,Thanks. I've logged this for you now. Please let me know if there's anything else I can help with. Charlotte,"Hi Keith, sorry that you felt embarrassed. Sometimes this can happen. We do explain this when you sign up & agree to our t's & c's. For more information please visit: - Laura
Ye but after all I scanned it decided to then go wrong a big company and thy still manage to embarrass customers and get the networking down
Hi Keith. If you'd like to DM which store you visited along with your full name and address, I'll be more than happy to forward your complaint to store management. Thanks - Chris.
Done",Sun Nov 19 17:23:31 +0000 2017
Tesco_1404416,Tesco,Yeah I think i'll be voting with my wallet going forward. #ByeFelicia,I can wholeheartedly understand your frustration and have escalated this and fed it back to the store. 2/3,"So after my complaint tweet storm - went into #Cumbernauld store to see if it had any impact. And it has just not the one it was...
supposed to. was in there half 2/3 o'clock. Already got quite a few empty shelves (its monday quietest day of the week)...
the only thing thats happened is they put out brown bagels. The example I used to express my annoyance... #MissedPoint
Yeah I think i'll be voting with my wallet going forward. #ByeFelicia",Mon Oct 16 16:47:52 +0000 2017
Tesco_2324451,Tesco,See first tweet in thread,"Hi Jack, this information will be a manufacturers reference. TY - Martin","Hey Jack :) We can 100% confirm there is no kestrel contained in this product. The ingredients are listed on the back of the packaging - Christie
Why is it on the packaging inside then?
Hi Jack, please can you send us an image of this? We can then get this looked into. TY - Aisha
See first tweet in thread",Tue Nov 21 17:31:43 +0000 2017
Tesco_1239255,Tesco,Done,"Hi Paul, I've responded to your DM :). - Peter","any chance you can start selling reveller in your stores? Fed up of having to travel to get my fix from different places
Hi Paul, I can certainly log your interest on our internal system. Please DM us your full name, address and name of the store. Paras
Done",Wed Nov 01 18:24:53 +0000 2017
Tesco_1768329,Tesco,VERY upset with . Bought what are labelled as red velvet cookies and turns out they are raisin and cinnamon and taste AWFUL :(,"Your full name, address, store visited and clear copy of your receipt? TY - Jayne 3/3",VERY upset with . Bought what are labelled as red velvet cookies and turns out they are raisin and cinnamon and taste AWFUL :(,Tue Nov 07 22:29:58 +0000 2017
Tesco_1000338,Tesco,Potatoes are HARD! They make it home fine from the greengrocers with no packaging at all. I'm boycotting anything packaged like this,"Hi Magali, if you can DM your name and address, I can have this logged for you. :) - Danny","Why do my four jacket potatoes require a plastic tray and plastic sleeve ? #overpackaging #environment
Hi Magali, I'm sorry that there is too much packaging. A plastic tray is used to protect potatoes. TY - Eve
Potatoes are HARD! They make it home fine from the greengrocers with no packaging at all. I'm boycotting anything packaged like this",Mon Oct 23 01:11:53 +0000 2017
Tesco_2554322,Tesco,Not sure what state these slimey cucumbers would be in by the 18th... #fruitandvegslimepack,"I'd like to get this logged, inform our suppliers & send you a full refund via Tesco Moneycard. To do this, please can you DM the following details: your name & full address, barcode and the use by/best before date. 2/4",Not sure what state these slimey cucumbers would be in by the 18th... #fruitandvegslimepack,Thu Nov 16 15:28:31 +0000 2017
Tesco_1752566,Tesco,“Fresh out of when I opened the packet”!,"Lastly, would it be okay to pass your details on to our supplier in case they wish to contact you? Thanks - Peter 5/5",“Fresh out of when I opened the packet”!,Tue Nov 07 18:43:41 +0000 2017
Tesco_110154,Tesco,It’s not a weighted product - it says 4 half slices on the front.,"Hi Tommy, I'm so sorry our honey roast ham wasn't up to it's usual standards. I can understand your frustration as I'm a big fan as well. 1/4","Hey you’ve sold me these crusts instead of slices of ham? #ripoff
I'm sorry to see this Tommy, as this is a weighted product can you advise if the weight was correct? TY - Jayne
It’s not a weighted product - it says 4 half slices on the front.",Thu Nov 23 19:55:44 +0000 2017
Tesco_2913716,Tesco,Very impressed with ‘s speedy response to my club card issue. Thanks guys!,"I'm glad to hear your issue was dealt with quickly! I'd like to feed this back :) Can you DM us the name of the colleague, if you can recall it? 1/2",Very impressed with ‘s speedy response to my club card issue. Thanks guys!,Tue Nov 28 22:42:21 +0000 2017
Tesco_2323843,Tesco,Hey when I selected no substitutions on my online shop you were supposed to not replace half my shop with substitions. Absolute joke.,"Hi Em thanks for getting in touch, I am really sorry to hear you asked for no substitutions & yet we have delivered a few, can you send us your name, address & email by DM please for us to access your account & look into it for you? - Mike",Hey when I selected no substitutions on my online shop you were supposed to not replace half my shop with substitions. Absolute joke.,Mon Nov 13 13:27:54 +0000 2017
Tesco_2519907,Tesco,Where is the supplier code found?,"Hi, the supplier code is often found near the barcode and looks something like this SC12345. Hope this helps :). Regards - Peter","can you spot the deliberate(?) mistake in this picture?
I'll give you a clue: there's not enough chicken!
Could you DM me your name, address/email address along with the product barcode and supplier code (SC)? Could you also take a picture of your receipt for me? (showing the numbers at the bottom). 2/3
Where is the supplier code found?",Sun Nov 26 19:49:46 +0000 2017
Tesco_1475791,Tesco,why is it £1.22 a litre of diesel in Abertillery? diesel is the easiest one to make so why is it so expensive?? If I hiked prices on a product I was selling I’d be call a thief. I vote boycotting completely.,"Hi Simon, our prices closely track the crude oil price, we pass on reductions as quickly as we can, and shield our customers from dramatic price increases. I hope this helps. Thanks - Gemma",why is it £1.22 a litre of diesel in Abertillery? diesel is the easiest one to make so why is it so expensive?? If I hiked prices on a product I was selling I’d be call a thief. I vote boycotting completely.,Thu Nov 30 20:06:11 +0000 2017
Tesco_1404923,Tesco,"Ah ok, that's cool cheers 👍🏻👍🏻",What he said. - Mike :),"just bought Assassins Creed Origins from the store, but it doesn't appear to be the English version. Can I get a refund?
After you update it the name will change to origins
Ah ok, that's cool cheers 👍🏻👍🏻",Sat Oct 28 18:25:07 +0000 2017
Tesco_2858967,Tesco,there was meant to be 4 in a box. I get 2 and scrumpled up one,"I'd need your name, address, email, the barcode and supplier code, the store you purchased them in and the price you paid? If possible could you also send an image of your receipt including the digits along the bottom? 2/3",there was meant to be 4 in a box. I get 2 and scrumpled up one,Mon Nov 27 22:05:40 +0000 2017
Tesco_1004693,Tesco,nice fresh veg....#qualitycontrol,"Your full name, your full address, email, and finally the store.3/4",nice fresh veg....#qualitycontrol,Sun Oct 22 15:41:28 +0000 2017
Tesco_2672721,Tesco,- so delivery driver ran out of time to bring my order apparently and no one rang to let me know !!! One very unhappy customer !!!,"Hi Rachel, I'm sorry, can you message me with your account name, address, tel number and email? Ty Andrew",- so delivery driver ran out of time to bring my order apparently and no one rang to let me know !!! One very unhappy customer !!!,Tue Oct 31 11:27:32 +0000 2017
Tesco_1559423,Tesco,"Your app is brill, but how about making it so that you can upload your selection basket to hand scanner in stores? Could it be done?","Hi Duncan, I'll be happy to log your feedback. Please DM your full name, address & email so I may do this. - Helena","Your app is brill, but how about making it so that you can upload your selection basket to hand scanner in stores? Could it be done?",Sat Nov 04 13:22:13 +0000 2017
Tesco_115374,Tesco,went to open my packet of Popchips and turns out they’re already open...😐😐😐 please send me a new bag🙈🙈,"Please can you DM your full name, address and the cost of the Popchips? I can then arrange a refund for you via a Moneycard. - Ceri 2/2",went to open my packet of Popchips and turns out they’re already open...😐😐😐 please send me a new bag🙈🙈,Thu Nov 23 21:24:06 +0000 2017
Tesco_2152059,Tesco,What's happened to the shopping list search on your groceries page ?,Unfortunately we have removed this function for the time being but I'd be happy to log your feedback regarding this change 2/3,What's happened to the shopping list search on your groceries page ?,Thu Nov 09 01:09:47 +0000 2017
Tesco_2273667,Tesco,"your food delivery service is going back to the bad old days, when you constantly failed to deliver what was ordered...CEO contact ?","Hi Thomas, sorry your deliveries recently have not met expectations. Please send me your full name, address and email address and I will look into it for you - Julie","your food delivery service is going back to the bad old days, when you constantly failed to deliver what was ordered...CEO contact ?",Sat Nov 11 13:06:58 +0000 2017
Tesco_2635974,Tesco,THIS IS NOT A DRILL. is now in,Hi Clare! Am I to believe you've got your Tesco favourites overseas? Hope we have everything covered! :) Thanks - David,THIS IS NOT A DRILL. is now in,Fri Nov 17 19:48:43 +0000 2017
Tesco_1896934,Tesco,Aparently they have no substitute for chicken and for a substitute for free range eggs are caged hens 🤔,"Hi Allie, I'm so sorry to hear we've been unable to offer a suitable substitution for you eggs or chicken. This does sound unusual. 1/2",Aparently they have no substitute for chicken and for a substitute for free range eggs are caged hens 🤔,Tue Oct 24 15:59:36 +0000 2017
Tesco_2933232,Tesco,brought a pack of Tesco’s finest oranges from Hammersmith and look how destroyed the orange is. You guys are RAW!!! for selling that. 😩,"So I can log this and send you a refund for these can you DM me your full name, address and email address? 2/4",brought a pack of Tesco’s finest oranges from Hammersmith and look how destroyed the orange is. You guys are RAW!!! for selling that. 😩,Wed Nov 29 09:21:52 +0000 2017
Tesco_1598827,Tesco,"Hey , where’s my shopping at? Over 40 minutes late so far and my husband is getting hangry 😂","Hi Anne, I'm so sorry your order was late! What time did it arrive? Can you DM your full name, address & email? Thanks - Emma","Hey , where’s my shopping at? Over 40 minutes late so far and my husband is getting hangry 😂",Sun Nov 05 03:36:56 +0000 2017
Tesco_2982161,Tesco,can you tell me what quantifies as a cake for the use of this voucher? So far I have purchased a box of cakes and a pack if doughnuts yet neither time has it been accepted. Confused of Birmingham,"Sorry Graham, can you DM me with your full name, address, Clubcard number and a picture of your receipt please? - Mart",can you tell me what quantifies as a cake for the use of this voucher? So far I have purchased a box of cakes and a pack if doughnuts yet neither time has it been accepted. Confused of Birmingham,Mon Nov 20 05:48:36 +0000 2017
Tesco_461639,Tesco,why has my cheese shrunk. The 1st pic is your description 2.5kg. I ordered 2. 2nd pic is what arrived.3rd pic description on order. Not a happy bunny. Think I've been short changed 😠😠,"Hello Leah, thank you for your query, the product description you are looking at, is for a packaged product. However the cheese is from our dairy counter. TY - Chris",why has my cheese shrunk. The 1st pic is your description 2.5kg. I ordered 2. 2nd pic is what arrived.3rd pic description on order. Not a happy bunny. Think I've been short changed 😠😠,Fri Dec 01 02:16:39 +0000 2017
Tesco_1079709,Tesco,you buy mushrooms and get a slug 🐌 free 🤢,"Please can you DM your full name, address, email, store visited, price, barcode, date code and supplier code (SC1234)? 2/4",you buy mushrooms and get a slug 🐌 free 🤢,Sun Oct 15 01:38:14 +0000 2017
Tesco_116665,Tesco,"Yes, Mannings Heath","Hi Nicole, we've had a chat with management in store, they've advised a large 'no entry' print is located on the road for customers to follow. I'm really sorry if a customer has not adhered to the signage displayed. 1/2","where have your ‘no entry’ signs gone (next to the cash machines) in the Tower Park car park? Just had somebody come up the wrong way and get quite aggressive with us
Hi Nicole, I'll find out for you. Please can you confirm it's the Poole Extra? Charlotte
Yes, Mannings Heath",Thu Nov 23 22:07:38 +0000 2017
Tesco_1246905,Tesco,Imagine my Twitter when I actually am 58😂,I can certainly understand your disappointment. I'd like to make a log of this on our system for review and also arrange a full refund. 1/4,"Love getting a mouldy pepper :))
You are a true 58 year old woman 😂
Imagine my Twitter when I actually am 58😂",Thu Oct 26 01:11:17 +0000 2017
Tesco_1961144,Tesco,I’m not impressed with my almost empty bag of popcorn and big lumps of sugar...! Not getting these again!,"Your Moneycard can be sent via email or by post, can you confirm which you’d prefer? 2/4",I’m not impressed with my almost empty bag of popcorn and big lumps of sugar...! Not getting these again!,Mon Oct 30 22:54:23 +0000 2017
Tesco_1033829,Tesco,Latest rip off from . Both packs the same. 😒,"Please could we have a clear picture of the barcode, date code and SC code that is usually near the Tesco address? 2/4",Latest rip off from . Both packs the same. 😒,Mon Oct 23 06:01:56 +0000 2017
Tesco_1946937,Tesco,Member of staff at tesco neath with slit throat for halloween. Totally inappropriate and offensive.,"Hi Sharon, thanks for getting in touch. I'm so sorry you found this colleague's Halloween outfit offensive. 1/3",Member of staff at tesco neath with slit throat for halloween. Totally inappropriate and offensive.,Mon Oct 30 12:38:02 +0000 2017
Tesco_2682333,Tesco,Mouldy grapes from bought yesterday Luton town centre. Waste of money!,Can we pass on your details to our supplier? - Jay 3/3,Mouldy grapes from bought yesterday Luton town centre. Waste of money!,Tue Oct 31 16:24:25 +0000 2017
Tesco_1408207,Tesco,Darren thankyou for that,"No problem! If you need anything else, please don't hesitate to get in touch. - Chris.","Seriously empty shelves! 9.30am on Saturday morning #haylingisland #bringonlidl
They have informed me that on Saturday they had an issue with the fridges and freezers in the store leading to the lack of stock. 2/3
Darren thankyou for that",Mon Oct 16 17:11:32 +0000 2017
Tesco_2230337,Tesco,my pre order for the Xbox one X still says the 10th Nov. But it's the 7th. Will it still be sent on for release day?,"Hey. Can you DM us your order number, full name and address please and I'll look into this? - Chloe",my pre order for the Xbox one X still says the 10th Nov. But it's the 7th. Will it still be sent on for release day?,Mon Nov 06 15:41:11 +0000 2017
Tesco_1574493,Tesco,They said it something to do with the barcode...,"Hi there, I'm sorry for the inconvenience. Can you please ask your mother to contact us? - 1/2","can you please add points for my mum. We have the receipts but the cashier couldn't scan them through
Did they say why the would't? Your mum needs to get in touch with her details, she can do this via her account or call 0800 59 16 88. TY
They said it something to do with the barcode...",Sat Nov 04 14:39:33 +0000 2017
Tesco_1565294,Tesco,you would think in this day and age I would be able to use my petrol voucher at the pay at pump,"Hi Philip, I am so sorry that you haven't been able to use your coupon on Pay at Pump. Amanda",you would think in this day and age I would be able to use my petrol voucher at the pay at pump,Sat Nov 04 13:52:45 +0000 2017
Tesco_141213,Tesco,"just because we are vegan, doesn’t mean we have no sense of taste. Your new vegan sandwich is shit","Followed by the price you paid for the product, the name of the store you bought this from and the barcode. We can send you a refund via post or email, which would suit you best? Thanks - Beth :)","just because we are vegan, doesn’t mean we have no sense of taste. Your new vegan sandwich is shit",Fri Nov 24 12:09:10 +0000 2017
Tesco_1665883,Tesco,- did someone forget to use spell check? X,I'll happily report this on my system so our suppliers and Head Office are made aware - Mat 2/2,- did someone forget to use spell check? X,Mon Nov 06 11:05:26 +0000 2017
Tesco_1028451,Tesco,hi just want to say your guy Mark in the St Enochs store in Glasgow made my day today. Guy deserves some good stuff in his life,I will ensure that store management are aware of your feedback. Kindest regards- Hannah. 3/3,hi just want to say your guy Mark in the St Enochs store in Glasgow made my day today. Guy deserves some good stuff in his life,Mon Oct 23 03:38:26 +0000 2017
Tesco_1625570,Tesco,please reply why can't I sign in to he app??,Can you try using the main website for the time being please? Many thanks. - Alex 2/2,please reply why can't I sign in to he app??,Sun Nov 05 18:18:40 +0000 2017
Tesco_2884511,Tesco,can you do this?!😩😘,"Hi Charl, is this the one you're after - Which of our stores do you shop at? TY - Clare",can you do this?!😩😘,Tue Nov 28 11:02:34 +0000 2017
Tesco_730107,Tesco,Oh dear spot the best deal here 🤣,"I'm sure which ever one you choose, you'll be happy with it. TY- Alison 2/2",Oh dear spot the best deal here 🤣,Wed Oct 11 09:54:28 +0000 2017
Tesco_2000869,Tesco,hey why no courgettes for online customers been trying for three weeks. Am now looking at and they have them may switch,"Hi there, I'm sorry you're having difficulty finding courgettes online right now 1/3",hey why no courgettes for online customers been trying for three weeks. Am now looking at and they have them may switch,Wed Oct 18 19:56:43 +0000 2017
